,Athens,Berlin,Paris,Rome,query,London,Hanoi,Rio de Janeiro,Lisbon,Tokyo,Seoul,Bangkok,Minsk,Warsaw,Cape Town,Dublin
2022-03-14 08:00:00+01:00,7.1,2.2,4.5,7.4,2022-03-14 08:00:00+01:00,4.8,24.9,24.6,8.9,22.1,7.4,35.6,-0.2,0.3,15.9,4.5
2022-03-14 09:00:00+01:00,8.1,4.0,6.1,10.1,2022-03-14 08:00:00+01:00,5.6,25.1,24.5,9.5,21.1,7.3,35.9,1.6,2.4,16.6,5.2
2022-03-14 10:00:00+01:00,9.4,5.8,8.0,12.2,2022-03-14 08:00:00+01:00,7.1,24.4,23.8,10.1,19.6,7.0,34.7,3.2,4.1,17.2,6.4
2022-03-14 11:00:00+01:00,9.7,7.5,9.7,13.7,2022-03-14 08:00:00+01:00,8.6,23.7,25.4,11.7,18.0,7.0,33.4,4.8,5.8,17.4,7.7
2022-03-14 12:00:00+01:00,10.4,9.1,11.3,15.3,2022-03-14 08:00:00+01:00,9.7,23.2,27.1,13.1,16.4,7.0,32.0,5.5,7.4,17.6,8.6
2022-03-14 13:00:00+01:00,9.8,10.2,12.9,16.6,2022-03-14 08:00:00+01:00,10.7,23.0,28.8,14.2,14.9,7.0,30.5,5.9,8.4,18.1,9.4
2022-03-14 14:00:00+01:00,9.7,10.8,13.7,17.5,2022-03-14 08:00:00+01:00,12.0,22.8,30.4,15.2,14.0,6.5,29.1,6.6,9.1,17.6,10.2
2022-03-14 15:00:00+01:00,9.5,11.6,14.3,16.6,2022-03-14 08:00:00+01:00,11.3,22.6,31.9,14.2,14.0,5.7,29.2,5.7,9.6,17.4,10.8
2022-03-14 16:00:00+01:00,9.0,10.7,14.9,15.7,2022-03-14 08:00:00+01:00,11.3,22.1,33.4,13.9,13.4,5.2,29.0,4.9,8.7,17.1,12.0
2022-03-14 17:00:00+01:00,8.2,10.0,14.2,14.8,2022-03-14 08:00:00+01:00,11.1,21.8,32.7,13.9,13.0,4.6,28.9,3.7,7.5,16.9,11.2
2022-03-14 18:00:00+01:00,7.4,8.7,13.3,13.2,2022-03-14 08:00:00+01:00,10.5,21.7,31.9,13.4,12.2,4.1,28.8,2.6,6.0,16.4,10.6
2022-03-14 19:00:00+01:00,6.0,7.8,12.1,11.7,2022-03-14 08:00:00+01:00,9.5,21.7,30.6,12.6,11.6,3.7,28.8,1.4,4.7,16.0,9.4
2022-03-14 20:00:00+01:00,5.6,8.9,11.7,9.4,2022-03-14 20:00:00+01:00,8.9,21.7,29.4,12.1,11.7,3.4,28.8,-0.5,4.8,17.2,7.4
2022-03-14 21:00:00+01:00,5.4,8.9,11.1,7.8,2022-03-14 20:00:00+01:00,8.3,21.7,28.7,10.9,11.1,3.1,28.8,-1.1,4.0,17.1,6.5
2022-03-14 22:00:00+01:00,4.7,8.3,10.6,6.2,2022-03-14 20:00:00+01:00,7.8,21.8,27.9,10.8,11.1,2.1,28.5,-1.6,3.3,17.0,5.8
2022-03-14 23:00:00+01:00,4.0,8.3,9.4,5.9,2022-03-14 20:00:00+01:00,7.2,21.8,26.9,10.3,11.1,2.8,28.8,-2.0,2.7,16.9,5.4
2022-03-15 00:00:00+01:00,3.8,7.8,8.9,5.2,2022-03-14 20:00:00+01:00,7.2,21.7,26.9,9.9,10.6,4.1,28.6,-2.5,2.0,16.7,5.1
2022-03-15 01:00:00+01:00,3.7,7.8,8.9,4.4,2022-03-14 20:00:00+01:00,6.7,22.2,26.7,9.6,11.1,5.6,28.8,-2.9,1.5,16.7,4.7
2022-03-15 02:00:00+01:00,3.4,7.2,8.9,4.0,2022-03-14 20:00:00+01:00,6.7,22.8,26.3,9.4,12.8,7.3,29.5,-3.3,0.9,15.2,4.5
2022-03-15 03:00:00+01:00,3.0,7.2,8.9,3.8,2022-03-14 20:00:00+01:00,7.2,23.9,25.6,9.3,14.4,8.9,30.8,-3.6,0.3,16.2,4.5
2022-03-15 04:00:00+01:00,2.4,6.7,9.4,3.5,2022-03-14 20:00:00+01:00,6.1,24.7,25.1,8.9,16.1,10.0,31.9,-4.0,-0.2,16.0,3.5
2022-03-15 05:00:00+01:00,2.8,6.1,9.4,3.2,2022-03-14 20:00:00+01:00,6.1,25.8,24.9,9.3,17.8,10.6,32.5,-4.0,-0.7,15.7,4.3
2022-03-15 06:00:00+01:00,3.1,5.0,10.0,1.9,2022-03-14 20:00:00+01:00,5.6,26.7,24.8,9.5,18.9,10.9,33.0,-3.4,0.0,15.7,4.8
2022-03-15 07:00:00+01:00,4.3,5.6,10.0,3.3,2022-03-14 20:00:00+01:00,5.0,27.3,24.5,9.7,20.6,11.4,33.4,-2.7,1.4,15.7,5.5
2022-03-15 08:00:00+01:00,6.5,5.6,9.4,6.2,2022-03-15 08:00:00+01:00,5.6,27.5,24.5,9.6,21.1,11.6,34.8,1.5,2.3,16.7,5.2
2022-03-15 09:00:00+01:00,7.8,7.2,10.0,8.6,2022-03-15 08:00:00+01:00,6.7,28.0,24.3,9.9,20.0,10.4,34.0,2.9,3.7,18.0,6.0
2022-03-15 10:00:00+01:00,9.0,8.8,10.6,11.4,2022-03-15 08:00:00+01:00,8.3,27.3,23.6,10.5,18.3,9.6,32.9,4.1,5.0,19.2,7.4
2022-03-15 11:00:00+01:00,10.1,10.0,11.1,13.3,2022-03-15 08:00:00+01:00,10.6,26.5,24.5,12.0,16.7,8.0,31.8,5.2,6.1,19.9,8.5
2022-03-15 12:00:00+01:00,11.1,11.1,11.7,15.0,2022-03-15 08:00:00+01:00,11.7,25.6,25.5,13.5,15.6,6.4,30.4,6.1,7.1,20.3,9.5
2022-03-15 13:00:00+01:00,12.1,12.0,12.2,16.3,2022-03-15 08:00:00+01:00,12.8,24.6,26.5,15.0,14.4,4.9,29.7,7.1,8.1,21.2,10.2
2022-03-15 14:00:00+01:00,13.0,12.7,13.3,17.6,2022-03-15 08:00:00+01:00,13.9,24.2,27.7,16.2,13.3,4.0,29.1,6.7,9.0,20.4,10.7
2022-03-15 15:00:00+01:00,12.6,12.1,14.4,16.5,2022-03-15 08:00:00+01:00,14.4,23.7,28.9,17.0,12.2,3.1,29.2,6.0,9.9,20.0,11.4
2022-03-15 16:00:00+01:00,11.7,11.4,15.6,15.3,2022-03-15 08:00:00+01:00,13.9,23.2,29.9,17.8,11.1,2.1,28.9,5.3,9.4,19.3,10.8
2022-03-15 17:00:00+01:00,10.9,10.8,15.0,14.4,2022-03-15 08:00:00+01:00,13.3,23.0,30.6,18.6,11.1,1.1,28.7,4.3,8.5,19.0,10.5
2022-03-15 18:00:00+01:00,9.9,9.8,14.4,13.0,2022-03-15 08:00:00+01:00,12.2,22.7,29.9,17.7,11.1,0.5,28.5,2.8,7.5,18.2,9.9
2022-03-15 19:00:00+01:00,8.2,9.5,13.9,11.5,2022-03-15 08:00:00+01:00,11.7,22.4,29.4,17.1,10.6,0.2,28.6,1.4,6.2,18.1,9.4
2022-03-15 20:00:00+01:00,7.3,8.7,11.2,10.2,2022-03-15 20:00:00+01:00,11.6,22.1,28.7,16.7,10.0,0.0,28.7,-1.5,7.2,20.1,8.6
2022-03-15 21:00:00+01:00,5.5,8.1,10.9,8.6,2022-03-15 20:00:00+01:00,10.2,21.9,28.0,15.4,10.0,-0.9,28.7,-1.9,6.4,20.0,8.2
2022-03-15 22:00:00+01:00,3.8,7.5,10.6,7.7,2022-03-15 20:00:00+01:00,9.5,21.7,26.9,14.6,9.4,-0.1,28.7,-2.3,5.8,19.6,7.9
2022-03-15 23:00:00+01:00,4.4,6.7,10.4,7.0,2022-03-15 20:00:00+01:00,9.1,21.3,26.7,14.3,10.6,0.5,28.7,-2.6,5.0,19.2,7.6
2022-03-16 00:00:00+01:00,4.9,6.1,10.0,6.0,2022-03-15 20:00:00+01:00,8.8,21.6,26.4,14.0,11.7,2.1,28.3,-2.9,4.6,18.9,7.3
2022-03-16 01:00:00+01:00,5.2,5.6,10.0,5.1,2022-03-15 20:00:00+01:00,8.3,21.9,26.2,13.7,12.8,5.4,28.8,-3.2,4.5,18.7,7.0
2022-03-16 02:00:00+01:00,4.9,5.0,9.4,5.1,2022-03-15 20:00:00+01:00,8.3,22.6,26.0,13.6,14.4,8.2,29.8,-3.5,4.1,18.6,6.6
2022-03-16 03:00:00+01:00,4.5,4.4,9.4,5.0,2022-03-15 20:00:00+01:00,8.3,23.5,25.7,13.4,16.1,9.9,31.2,-3.8,3.8,18.4,5.9
2022-03-16 04:00:00+01:00,4.6,4.4,9.4,4.4,2022-03-15 20:00:00+01:00,8.3,24.0,25.4,13.3,16.7,11.5,32.4,-4.0,3.7,17.7,5.3
2022-03-16 05:00:00+01:00,5.1,3.3,8.9,3.9,2022-03-15 20:00:00+01:00,7.8,24.5,25.3,13.1,17.8,13.0,32.9,-4.0,2.9,18.1,4.9
2022-03-16 06:00:00+01:00,5.5,2.2,8.9,3.0,2022-03-15 20:00:00+01:00,8.3,25.1,25.1,12.9,18.3,14.5,33.5,-3.3,3.8,18.2,4.6
2022-03-16 07:00:00+01:00,6.8,3.3,8.9,4.5,2022-03-15 20:00:00+01:00,8.3,25.6,24.9,12.4,19.4,15.1,33.7,-2.6,4.1,18.6,4.4
2022-03-16 08:00:00+01:00,9.7,5.3,8.3,6.9,2022-03-16 08:00:00+01:00,8.8,26.3,24.2,14.2,18.9,15.8,35.0,0.3,6.0,19.2,3.6
2022-03-16 09:00:00+01:00,10.7,6.7,10.0,9.4,2022-03-16 08:00:00+01:00,9.1,25.8,24.1,14.4,18.3,14.5,34.3,1.4,7.1,20.1,4.2
2022-03-16 10:00:00+01:00,11.6,8.3,12.2,11.7,2022-03-16 08:00:00+01:00,9.8,25.5,23.6,14.5,16.7,12.9,33.3,2.3,8.1,20.9,4.8
2022-03-16 11:00:00+01:00,12.4,9.9,14.4,14.0,2022-03-16 08:00:00+01:00,10.5,24.5,24.7,15.6,16.1,11.2,32.2,3.1,9.4,21.5,5.9
2022-03-16 12:00:00+01:00,13.1,11.3,16.1,15.7,2022-03-16 08:00:00+01:00,11.1,23.7,26.2,16.4,15.6,9.7,30.9,3.9,10.2,21.9,6.9
2022-03-16 13:00:00+01:00,13.9,12.2,17.8,17.3,2022-03-16 08:00:00+01:00,11.5,23.2,27.5,17.9,14.4,8.3,30.2,4.6,10.9,22.8,7.8
2022-03-16 14:00:00+01:00,14.5,12.9,18.9,18.1,2022-03-16 08:00:00+01:00,11.8,22.7,29.1,17.3,13.3,7.0,29.5,4.2,11.3,22.1,8.5
2022-03-16 15:00:00+01:00,13.9,13.7,19.4,16.9,2022-03-16 08:00:00+01:00,11.8,22.2,30.6,17.2,12.8,6.6,29.4,3.4,11.5,21.8,9.0
2022-03-16 16:00:00+01:00,13.0,12.9,20.0,15.6,2022-03-16 08:00:00+01:00,12.5,21.8,31.9,16.8,12.2,6.3,29.1,2.6,10.8,21.2,9.7
2022-03-16 17:00:00+01:00,12.2,12.0,19.4,15.0,2022-03-16 08:00:00+01:00,11.2,21.6,32.7,16.4,11.7,5.8,28.9,1.3,9.8,21.0,9.0
2022-03-16 18:00:00+01:00,11.2,10.8,18.9,13.6,2022-03-16 08:00:00+01:00,10.5,21.6,31.9,15.3,11.1,5.2,28.8,0.0,8.6,20.1,8.7
2022-03-16 19:00:00+01:00,9.8,10.4,17.2,12.2,2022-03-16 08:00:00+01:00,10.0,21.6,31.5,13.7,10.6,4.7,28.8,-1.5,7.4,19.8,8.1
2022-03-16 20:00:00+01:00,9.8,8.0,13.1,9.8,2022-03-16 20:00:00+01:00,10.0,22.6,31.6,12.6,10.6,5.6,29.2,-2.0,7.1,21.4,6.7
2022-03-16 21:00:00+01:00,9.1,7.3,13.0,8.3,2022-03-16 20:00:00+01:00,9.4,22.4,30.5,12.7,10.0,5.4,29.0,-2.5,6.0,20.2,5.5
2022-03-16 22:00:00+01:00,8.6,6.7,12.4,7.1,2022-03-16 20:00:00+01:00,8.3,22.3,29.7,12.5,8.9,4.4,28.9,-3.1,5.3,19.1,4.5
2022-03-16 23:00:00+01:00,8.0,6.0,11.8,7.2,2022-03-16 20:00:00+01:00,7.4,21.7,29.4,12.5,10.6,5.6,28.2,-3.4,4.5,18.6,4.1
2022-03-17 00:00:00+01:00,7.6,5.6,11.1,7.0,2022-03-16 20:00:00+01:00,6.7,21.9,28.6,12.6,13.3,6.7,28.8,-3.8,4.2,18.0,3.8
2022-03-17 01:00:00+01:00,7.8,5.4,10.0,6.4,2022-03-16 20:00:00+01:00,6.1,21.9,28.4,12.7,15.0,8.3,29.0,-4.2,3.7,17.8,3.2
2022-03-17 02:00:00+01:00,7.9,5.0,9.4,6.1,2022-03-16 20:00:00+01:00,5.6,22.7,27.9,12.5,16.7,10.2,29.9,-4.6,2.9,17.4,3.7
2022-03-17 03:00:00+01:00,7.2,4.7,8.9,6.0,2022-03-16 20:00:00+01:00,5.6,23.8,26.9,12.0,17.8,11.8,31.1,-5.0,2.1,16.7,4.0
2022-03-17 04:00:00+01:00,6.7,4.4,8.9,6.0,2022-03-16 20:00:00+01:00,5.0,24.6,26.5,11.1,18.9,13.4,32.3,-5.9,1.4,16.2,4.2
2022-03-17 05:00:00+01:00,5.7,4.1,7.8,5.8,2022-03-16 20:00:00+01:00,3.9,25.5,26.4,11.9,19.4,14.8,32.9,-5.0,0.7,14.6,4.6
2022-03-17 06:00:00+01:00,7.2,3.6,7.2,4.7,2022-03-16 20:00:00+01:00,3.3,26.2,26.1,12.2,20.6,15.8,32.9,-4.5,-0.4,15.4,5.0
2022-03-17 07:00:00+01:00,8.7,4.4,7.2,6.0,2022-03-16 20:00:00+01:00,2.8,26.8,25.7,12.4,20.0,16.7,33.6,-3.6,0.4,16.5,5.5
2022-03-17 08:00:00+01:00,12.9,5.8,6.5,9.2,2022-03-17 08:00:00+01:00,2.8,26.9,24.8,12.8,18.9,14.4,34.0,-1.5,2.1,23.4,5.5
2022-03-17 09:00:00+01:00,13.8,7.7,7.2,10.8,2022-03-17 08:00:00+01:00,3.9,27.5,24.6,13.0,17.2,13.3,33.7,-0.5,3.6,23.8,6.6
2022-03-17 10:00:00+01:00,14.6,9.4,7.7,12.9,2022-03-17 08:00:00+01:00,6.1,28.2,23.7,14.6,17.2,12.5,33.1,0.4,5.3,24.2,8.2
2022-03-17 11:00:00+01:00,15.3,11.0,9.1,15.1,2022-03-17 08:00:00+01:00,7.8,26.7,25.4,15.9,16.1,11.1,32.5,1.2,6.4,24.7,9.8
2022-03-17 12:00:00+01:00,15.9,12.6,10.4,16.7,2022-03-17 08:00:00+01:00,10.0,25.2,27.2,17.1,15.6,10.1,31.3,1.9,7.5,25.5,11.3
2022-03-17 13:00:00+01:00,16.5,13.5,11.3,18.3,2022-03-17 08:00:00+01:00,11.1,24.8,29.0,18.1,15.0,9.1,30.5,2.6,8.1,26.3,12.3
2022-03-17 14:00:00+01:00,15.3,14.0,12.0,19.3,2022-03-17 08:00:00+01:00,12.2,24.0,30.5,19.1,13.9,8.3,30.0,2.4,8.6,25.6,12.6
2022-03-17 15:00:00+01:00,13.6,14.8,12.6,18.2,2022-03-17 08:00:00+01:00,12.8,23.2,32.1,19.8,12.8,7.5,29.9,1.8,8.3,25.0,13.6
2022-03-17 16:00:00+01:00,11.9,13.7,13.3,17.2,2022-03-17 08:00:00+01:00,12.8,22.6,33.0,20.2,12.2,6.8,29.6,1.3,7.4,24.0,12.7
2022-03-17 17:00:00+01:00,11.6,12.9,12.7,16.2,2022-03-17 08:00:00+01:00,12.2,22.4,33.1,21.0,11.7,6.3,29.4,0.2,6.8,23.1,12.4
2022-03-17 18:00:00+01:00,11.0,11.6,12.1,15.0,2022-03-17 08:00:00+01:00,11.7,22.3,33.7,20.0,11.1,5.8,29.3,-0.6,5.3,21.5,11.4
2022-03-17 19:00:00+01:00,10.0,10.7,11.1,13.7,2022-03-17 08:00:00+01:00,11.1,22.4,32.5,19.2,10.0,5.2,29.1,-1.8,3.9,20.2,10.1
2022-03-17 20:00:00+01:00,10.4,8.9,7.8,12.0,2022-03-17 20:00:00+01:00,10.0,22.4,32.5,15.2,9.4,5.6,29.0,-1.8,3.6,22.7,8.7
2022-03-17 21:00:00+01:00,10.2,8.3,7.2,10.4,2022-03-17 20:00:00+01:00,8.9,22.5,31.3,14.6,9.4,5.8,28.9,-2.6,2.9,21.6,7.5
2022-03-17 22:00:00+01:00,9.7,7.8,7.2,10.1,2022-03-17 20:00:00+01:00,8.3,22.6,30.2,14.0,8.9,6.0,28.6,-3.4,2.1,20.7,6.3
2022-03-17 23:00:00+01:00,9.6,7.2,6.7,9.4,2022-03-17 20:00:00+01:00,7.8,22.1,29.1,13.5,8.9,6.1,28.4,-3.8,0.9,19.9,5.8
2022-03-18 00:00:00+01:00,9.4,6.7,6.1,8.6,2022-03-17 20:00:00+01:00,7.2,22.5,28.8,13.1,8.9,6.3,28.0,-4.4,0.3,19.2,4.8
2022-03-18 01:00:00+01:00,9.1,6.1,6.1,8.3,2022-03-17 20:00:00+01:00,6.7,22.4,28.4,12.7,8.9,6.8,28.7,-4.8,-0.2,18.5,4.1
2022-03-18 02:00:00+01:00,8.8,5.6,5.6,8.2,2022-03-17 20:00:00+01:00,6.1,23.4,27.8,12.3,8.9,7.4,29.9,-5.1,-1.0,17.8,3.9
2022-03-18 03:00:00+01:00,8.4,5.6,5.6,7.9,2022-03-17 20:00:00+01:00,6.1,24.4,27.0,11.9,8.9,8.1,31.2,-5.3,-1.6,17.1,3.8
2022-03-18 04:00:00+01:00,7.9,5.6,5.0,7.5,2022-03-17 20:00:00+01:00,5.6,25.2,26.5,11.5,8.9,8.6,32.5,-6.6,-2.0,16.5,3.5
2022-03-18 05:00:00+01:00,7.3,5.0,5.0,6.7,2022-03-17 20:00:00+01:00,5.0,26.1,26.2,11.2,9.4,9.2,32.8,-5.8,-2.6,17.0,2.5
2022-03-18 06:00:00+01:00,7.0,4.4,4.4,7.9,2022-03-17 20:00:00+01:00,4.4,26.1,25.8,10.8,8.3,9.6,34.0,-5.1,-3.4,17.8,3.4
2022-03-18 07:00:00+01:00,6.4,3.9,5.0,8.3,2022-03-17 20:00:00+01:00,3.9,26.9,25.5,10.5,8.3,10.3,34.4,-3.9,-2.0,18.7,3.5
2022-03-18 08:00:00+01:00,7.5,7.0,5.6,9.2,2022-03-18 08:00:00+01:00,3.3,27.8,24.7,10.0,6.1,9.7,32.3,-1.0,0.9,18.4,4.3
2022-03-18 09:00:00+01:00,7.9,7.5,7.2,10.3,2022-03-18 08:00:00+01:00,5.0,27.3,24.5,11.0,6.1,8.8,31.2,-0.1,2.1,20.2,5.5
2022-03-18 10:00:00+01:00,8.1,8.2,8.9,11.4,2022-03-18 08:00:00+01:00,6.7,27.1,23.7,12.6,6.1,7.7,30.3,0.8,3.2,22.2,7.5
2022-03-18 11:00:00+01:00,8.2,9.3,10.6,13.1,2022-03-18 08:00:00+01:00,9.4,26.4,25.0,14.4,5.6,7.1,31.0,1.5,4.2,24.3,9.4
2022-03-18 12:00:00+01:00,8.7,10.4,12.2,14.7,2022-03-18 08:00:00+01:00,11.7,25.5,27.4,16.0,5.0,6.5,29.7,2.2,5.1,23.5,11.0
2022-03-18 13:00:00+01:00,8.1,11.1,12.8,16.2,2022-03-18 08:00:00+01:00,12.8,24.9,29.4,17.6,5.0,6.2,28.8,2.9,5.9,23.4,12.6
2022-03-18 14:00:00+01:00,7.9,11.6,13.9,17.0,2022-03-18 08:00:00+01:00,13.9,24.5,31.2,19.1,4.4,5.5,28.3,3.5,6.7,23.1,12.9
2022-03-18 15:00:00+01:00,7.6,12.0,14.4,16.2,2022-03-18 08:00:00+01:00,14.4,24.0,32.8,20.0,5.0,4.8,28.1,3.1,7.5,22.6,13.4
2022-03-18 16:00:00+01:00,7.1,12.7,14.4,15.2,2022-03-18 08:00:00+01:00,14.4,23.6,34.5,20.4,5.6,4.3,28.0,2.4,6.7,22.1,12.5
2022-03-18 17:00:00+01:00,6.6,11.5,13.9,14.8,2022-03-18 08:00:00+01:00,13.9,23.3,35.1,21.2,5.6,4.1,27.9,1.7,5.4,21.8,12.2
2022-03-18 18:00:00+01:00,6.0,10.1,13.3,14.1,2022-03-18 08:00:00+01:00,12.2,22.9,34.3,20.2,6.1,3.6,27.7,0.5,4.0,20.9,11.3
2022-03-18 19:00:00+01:00,5.4,9.2,12.2,13.3,2022-03-18 08:00:00+01:00,11.1,22.7,33.3,19.2,6.7,3.2,27.6,-1.2,2.7,20.6,10.1
2022-03-18 20:00:00+01:00,5.3,7.7,11.1,12.5,2022-03-18 20:00:00+01:00,11.7,22.5,33.3,17.4,7.3,3.2,27.4,-3.3,1.3,26.7,8.9
2022-03-18 21:00:00+01:00,5.6,7.5,10.6,11.9,2022-03-18 20:00:00+01:00,10.0,22.4,31.8,16.3,8.1,3.3,27.3,-3.6,0.4,25.1,7.8
2022-03-18 22:00:00+01:00,5.4,6.8,10.0,11.4,2022-03-18 20:00:00+01:00,8.1,22.4,30.7,15.3,8.7,2.7,27.2,-3.9,-0.4,23.7,7.3
2022-03-18 23:00:00+01:00,5.3,6.0,9.4,10.8,2022-03-18 20:00:00+01:00,7.7,22.0,29.7,14.8,9.7,1.7,27.1,-4.1,-1.2,22.5,7.3
2022-03-19 00:00:00+01:00,5.2,5.4,8.9,10.4,2022-03-18 20:00:00+01:00,7.6,22.4,28.8,14.2,11.5,2.4,26.7,-4.4,-1.8,21.3,7.4
2022-03-19 01:00:00+01:00,5.2,4.9,8.9,10.3,2022-03-18 20:00:00+01:00,7.2,22.7,28.1,13.8,13.2,2.7,27.2,-4.6,-2.5,20.2,7.5
2022-03-19 02:00:00+01:00,5.0,4.2,8.3,9.8,2022-03-18 20:00:00+01:00,7.8,23.1,27.2,13.6,14.8,3.3,28.1,-4.8,-3.1,19.2,7.6
2022-03-19 03:00:00+01:00,4.6,3.2,8.3,9.2,2022-03-18 20:00:00+01:00,7.8,23.7,26.6,13.2,16.4,4.2,29.6,-5.1,-3.6,18.2,7.7
2022-03-19 04:00:00+01:00,4.4,2.3,7.8,8.8,2022-03-18 20:00:00+01:00,7.8,24.3,26.7,12.8,17.2,5.1,31.1,-5.3,-4.2,17.3,8.0
2022-03-19 05:00:00+01:00,3.8,1.6,7.8,8.4,2022-03-18 20:00:00+01:00,7.2,25.0,26.4,12.1,18.4,5.9,32.3,-4.3,-4.7,17.7,8.0
2022-03-19 06:00:00+01:00,4.2,0.9,7.2,7.7,2022-03-18 20:00:00+01:00,6.7,25.8,25.8,11.6,17.7,6.7,33.1,-2.6,-3.9,18.3,7.9
2022-03-19 07:00:00+01:00,4.3,1.6,7.8,8.7,2022-03-18 20:00:00+01:00,6.7,26.4,25.1,11.2,17.1,7.4,34.2,-1.0,-1.9,18.9,7.3
2022-03-19 08:00:00+01:00,5.1,2.8,7.8,12.1,2022-03-19 08:00:00+01:00,7.2,26.7,24.9,10.9,15.0,7.9,35.4,0.4,-0.2,22.0,8.0
2022-03-19 09:00:00+01:00,5.7,5.0,8.9,12.3,2022-03-19 08:00:00+01:00,8.3,27.1,24.8,12.2,12.8,8.7,34.6,1.9,2.0,22.5,8.4
2022-03-19 10:00:00+01:00,6.1,6.7,10.6,13.1,2022-03-19 08:00:00+01:00,9.4,26.3,24.1,13.5,11.1,8.0,33.7,3.1,4.2,23.6,9.3
2022-03-19 11:00:00+01:00,6.4,7.8,12.2,13.9,2022-03-19 08:00:00+01:00,10.6,25.7,25.1,15.1,10.0,6.9,32.3,4.2,5.5,24.7,10.2
2022-03-19 12:00:00+01:00,6.6,8.9,13.3,14.8,2022-03-19 08:00:00+01:00,11.1,24.7,27.8,16.6,8.9,5.7,30.9,5.3,6.8,26.0,10.9
2022-03-19 13:00:00+01:00,7.2,9.4,14.4,15.4,2022-03-19 08:00:00+01:00,11.7,24.1,30.3,17.8,8.9,4.3,30.6,6.3,7.4,25.3,11.3
2022-03-19 14:00:00+01:00,6.5,10.0,15.0,16.2,2022-03-19 08:00:00+01:00,12.2,23.8,32.0,18.9,8.3,3.4,30.1,7.2,7.7,24.7,11.8
2022-03-19 15:00:00+01:00,6.2,10.6,15.6,15.5,2022-03-19 08:00:00+01:00,12.2,23.5,33.5,19.7,8.9,2.7,29.8,6.6,8.1,23.8,12.1
2022-03-19 16:00:00+01:00,5.7,9.4,15.6,15.0,2022-03-19 08:00:00+01:00,12.8,23.4,34.9,20.2,9.4,2.0,29.7,5.4,7.0,22.7,12.6
2022-03-19 17:00:00+01:00,5.3,8.9,15.6,14.1,2022-03-19 08:00:00+01:00,11.7,23.3,36.1,20.9,8.9,1.3,29.5,4.2,6.3,22.6,12.0
2022-03-19 18:00:00+01:00,4.8,8.3,14.4,12.5,2022-03-19 08:00:00+01:00,11.1,23.2,35.2,19.7,8.9,1.1,29.3,2.8,4.6,21.6,11.7
2022-03-19 19:00:00+01:00,4.3,7.2,13.3,11.9,2022-03-19 08:00:00+01:00,10.0,23.3,34.0,18.9,8.9,1.3,29.2,1.3,3.2,21.1,11.2
2022-03-19 20:00:00+01:00,4.5,6.1,12.8,10.8,2022-03-19 20:00:00+01:00,9.4,23.3,33.9,17.3,6.7,0.0,27.0,-2.5,5.0,26.2,10.7
2022-03-19 21:00:00+01:00,4.8,5.6,11.1,10.2,2022-03-19 20:00:00+01:00,8.9,23.4,32.5,16.2,6.7,-0.5,27.0,-2.8,3.5,24.1,10.4
2022-03-19 22:00:00+01:00,4.7,5.0,10.6,9.7,2022-03-19 20:00:00+01:00,8.3,23.4,31.0,15.3,6.1,-0.9,27.0,-3.1,2.3,22.2,10.2
2022-03-19 23:00:00+01:00,4.7,3.9,9.4,9.0,2022-03-19 20:00:00+01:00,7.8,22.9,29.4,15.1,7.8,0.2,27.0,-3.4,1.2,20.3,9.5
2022-03-20 00:00:00+01:00,4.9,3.5,7.8,8.6,2022-03-19 20:00:00+01:00,7.2,23.5,28.1,14.6,8.9,1.9,27.1,-3.6,0.2,19.9,8.9
2022-03-20 01:00:00+01:00,5.0,3.1,7.2,8.2,2022-03-19 20:00:00+01:00,6.7,23.5,27.7,13.9,10.6,3.6,28.1,-3.8,-0.7,19.6,8.3
2022-03-20 02:00:00+01:00,4.8,2.7,6.1,7.8,2022-03-19 20:00:00+01:00,6.1,24.3,27.1,13.4,11.1,5.2,29.6,-4.0,-1.6,19.3,8.0
2022-03-20 03:00:00+01:00,4.6,2.3,5.6,7.4,2022-03-19 20:00:00+01:00,5.6,25.5,26.9,13.6,11.1,6.6,31.1,-4.2,-2.5,19.0,7.6
2022-03-20 04:00:00+01:00,4.6,2.0,5.0,7.0,2022-03-19 20:00:00+01:00,5.0,26.5,26.8,13.0,10.6,7.8,32.3,-3.7,-3.3,18.3,7.2
2022-03-20 05:00:00+01:00,4.1,1.5,3.9,6.7,2022-03-19 20:00:00+01:00,4.4,27.4,26.7,12.8,11.7,8.3,33.0,-2.9,-4.1,18.9,6.9
2022-03-20 06:00:00+01:00,4.5,0.7,3.3,5.9,2022-03-19 20:00:00+01:00,3.9,28.2,26.6,12.6,12.2,9.0,33.6,-2.1,-3.0,19.3,6.8
2022-03-20 07:00:00+01:00,4.6,1.5,2.2,6.9,2022-03-19 20:00:00+01:00,3.9,29.0,26.6,12.0,12.8,8.5,34.5,-0.5,-1.0,20.0,6.3
2022-03-20 08:00:00+01:00,5.4,2.8,3.3,7.5,2022-03-20 08:00:00+01:00,4.4,32.2,26.6,12.1,12.8,8.6,30.4,2.4,1.6,20.3,6.6
2022-03-20 09:00:00+01:00,6.0,4.4,5.6,9.1,2022-03-20 08:00:00+01:00,5.6,31.3,26.4,12.8,12.2,8.1,30.6,4.4,3.4,21.4,7.1
